rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier_x,customer/total/bo/qty,actual/stock,total/number/bo,index/part/number,supplier_y,purchase/order/quantity,eta,total/po/qty,total/number/of/po,final/po/qty,eta/status
902081.0,44,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC050L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ PEUGEOT,20.4,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR,3.0,0.0,2.0,CBC050L1,Rolling components,2,29-01-2025,6,3,2,1
900927.0,49,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ SEAT-SKODA,19.44,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,2.0,0.0,2.0,CBC467L1,Rolling components,1,29-01-2025,3,2,1,1
912653.0,78,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ SEAT-SKODA,19.44,2.0,0.0,1.0,0.0,1.0,0.0,55015|1,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,2.0,0.0,2.0,CBC467L1,Rolling components,1,29-01-2025,3,2,1,1
912653.0,8,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ VW,34.1,7.0,0.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,24.0,1.0,161.0,UR,14.0,0.0,2.0,CBC033L1,Rolling components,9,29-01-2025,28,2,9,1
912650.0,36,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ VW,34.1,27.0,0.0,26.0,0.0,1.0,0.0,55014|1,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,60.0,1.0,161.0,UR,36.0,0.0,2.0,CBC095L1,Rolling components,16,29-01-2025,71,3,34,1
906952.0,39,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ VW,34.1,10.0,0.0,7.0,0.0,3.0,0.0,54388|3,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,24.0,1.0,161.0,UR,14.0,0.0,2.0,CBC033L1,Rolling components,9,29-01-2025,28,2,9,1
906952.0,41,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ VW,34.1,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,60.0,1.0,161.0,UR,36.0,0.0,2.0,CBC095L1,Rolling components,16,29-01-2025,71,3,34,1
900927.0,20,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,56.0,1.0,161.0,UR,35.0,0.0,5.0,CBC063R1,Rolling components,2,29-01-2025,67,7,43,1
897939.0,2,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,16.0,0.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,56.0,1.0,161.0,UR,35.0,0.0,5.0,CBC063R1,Rolling components,2,29-01-2025,67,7,43,1
897549.0,18,08-10-2024,NON EUR1 CALIPER+WBK,197606.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,56.0,1.0,161.0,UR,35.0,0.0,5.0,CBC063R1,Rolling components,2,29-01-2025,67,7,43,1
896254.0,10,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,56.0,1.0,161.0,UR,35.0,0.0,5.0,CBC063R1,Rolling components,2,29-01-2025,67,7,43,1
912653.0,15,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,8.0,0.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,56.0,1.0,161.0,UR,35.0,0.0,5.0,CBC063R1,Rolling components,2,29-01-2025,67,7,43,1
912653.0,37,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,6.0,0.0,4.0,0.0,2.0,0.0,55015|2,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,13.0,1.0,161.0,UR,7.0,0.0,3.0,CBC309R1,Rolling components,2,29-01-2025,9,3,3,1
906952.0,31,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,13.0,1.0,161.0,UR,7.0,0.0,3.0,CBC309R1,Rolling components,2,29-01-2025,9,3,3,1
904652.0,34,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,13.0,1.0,161.0,UR,7.0,0.0,3.0,CBC309R1,Rolling components,2,29-01-2025,9,3,3,1
912653.0,79,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC467R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ SEAT-SKODA,19.44,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,2.0,0.0,1.0,CBC467R1,Rolling components,2,07-03-2025,3,2,3,1
912650.0,6,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC006L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ.ΑΡΙΣΤΕΡΗ MINI,21.04,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,2.0,0.0,1.0,CBC006L1,Rolling components,1,29-01-2025,3,2,1,1
906952.0,49,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ CHEVROLET,22.18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC279L1,Rolling components,1,29-01-2025,3,2,1,1
912650.0,82,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ CHEVROLET,22.18,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC279L1,Rolling components,1,29-01-2025,3,2,1,1
912653.0,60,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ HYUNDAI,24.24,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC388L1,CAP,2,14-02-2025,2,1,2,1
912653.0,47,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ MITSUBISHI,21.17,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC333L1,Rolling components,2,29-01-2025,5,3,3,1
904652.0,35,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ MITSUBISHI,21.17,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC333L1,Rolling components,2,29-01-2025,5,3,3,1
912650.0,75,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC247L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ NISSAN,20.39,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC247L1,Rolling components,2,14-02-2025,2,1,2,1
904652.0,28,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC236L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ VW,17.69,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC236L1,Rolling components,2,29-01-2025,2,1,2,1
912653.0,31,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC279R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CHEVROLET,22.18,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,1.0,CBC279R1,Rolling components,3,14-02-2025,3,1,3,1
900927.0,23,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CITROEN,19.85,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR,3.0,0.0,2.0,CBC124R1,Rolling components,1,29-01-2025,6,2,1,1
906952.0,24,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CITROEN,19.85,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR,3.0,0.0,2.0,CBC124R1,Rolling components,1,29-01-2025,6,2,1,1
912653.0,61,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ HYUNDAI,24.24,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,1.0,CBC388R1,CAP,3,14-02-2025,3,1,3,1
912653.0,62,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC391R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ HYUNDAI,21.1,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC391R1,Rolling components,2,14-02-2025,2,1,2,1
912653.0,48,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ MITSUBISHI,21.17,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC333R1,Rolling components,2,29-01-2025,5,3,3,1
904652.0,36,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ MITSUBISHI,21.17,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC333R1,Rolling components,2,29-01-2025,5,3,3,1
904652.0,49,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,19.92,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC626L1,Rolling components,2,29-01-2025,4,2,2,1
896254.0,19,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,21.38,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC565R1,Rolling components,2,29-01-2025,4,2,2,1
912653.0,86,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC564L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,20.47,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC564L1,Rolling components,2,14-02-2025,2,1,2,1
912653.0,87,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,21.38,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC565R1,Rolling components,2,29-01-2025,4,2,2,1
912653.0,88,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,17.34,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC566L1,CAP,2,14-02-2025,2,1,2,1
912653.0,89,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,17.34,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC566R1,Rolling components,2,14-02-2025,2,1,2,1
912653.0,90,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC593R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,16.43,2.0,0.0,1.0,0.0,1.0,0.0,55015|1,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,1.0,1.0,161.0,UR,1.0,0.0,1.0,CBC593R1,CAP,1,14-02-2025,1,1,1,1
912653.0,91,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,19.92,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC626L1,Rolling components,2,29-01-2025,4,2,2,1
912665.0,7,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC1043V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.HYUNDAI,13.15,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,30.0,0.0,5.0,1.0,161.0,TL,2.0,0.0,1.0,ADC1043V1,LUDA,30,03-02-2025,110,4,70,1
887241.0,8,30-07-2024,NON EUR1 BRAKE DISC,183807.0,(GAZ) COMLINE IRELAND LIMITED,ADC0550V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.HONDA,19.45,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,OBS,2.0,0.0,0.0,2.0,1.0,161.0,CAP,2.0,2.0,1.0,ADC0550V1,,,,,,,
897547.0,37,08-10-2024,NON EUR1 BRAKE DISC+BRAKE PAD,197605.0,(GAZ) COMLINE IRELAND LIMITED,ADC1679V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MERCEDES,28.37,6.0,0.0,4.0,0.0,2.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,20.0,0.0,0.0,4.0,1.0,161.0,TL,4.0,20.0,1.0,ADC1679V1,LUDA,20,03-02-2025,20,1,20,1
912665.0,19,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC1478,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. AUDI,15.69,8.0,0.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,MED,6.0,0.0,4.0,46.0,1.0,161.0,CY,8.0,2.0,1.0,ADC14781,YENHERE,50,20-03-2025,210,3,50,1
900931.0,49,29-10-2024,NON EUR1 - BRAKE DISC,202306.0,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. BMW,34.78,6.0,0.0,5.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,8.0,0.0,3.0,6.0,1.0,161.0,TL,6.0,5.0,2.0,ADC1782V1,LUDA,20,03-02-2025,60,3,60,1
904655.0,47,19-11-2024,NON EUR1 BRAKE DISC + BRAKE PAD,206305.0,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. BMW,34.78,2.0,0.0,1.0,0.0,1.0,0.0,54113|1,0.0,,,0.0,IE0109001,,V-SLOW,8.0,0.0,3.0,6.0,1.0,161.0,TL,6.0,5.0,2.0,ADC1782V1,LUDA,20,03-02-2025,60,3,60,1
902082.0,82,05-11-2024,NON EUR1 BRAKE DISC,203406.0,(GAZ) COMLINE IRELAND LIMITED,ADC2723,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. CITROEN,13.98,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,6.0,0.0,4.0,26.0,1.0,161.0,TL,2.0,2.0,1.0,ADC27231,LUDA,20,03-02-2025,150,4,70,1
912665.0,40,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC3002,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. CITROEN-PEUGEOT,33.47,8.0,0.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,FAST,97.0,106.0,0.0,8.0,1.0,161.0,TL,8.0,97.0,1.0,ADC30021,LUDA,40,03-02-2025,182,3,40,1
902082.0,15,05-11-2024,NON EUR1 BRAKE DISC,203406.0,(GAZ) COMLINE IRELAND LIMITED,ADC1099,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. HYUNDAI,15.81,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,7.0,0.0,3.0,1.0,1.0,161.0,IBERICA,1.0,4.0,1.0,ADC10991,IBERICA,3,26-02-2025,3,1,3,1
893465.0,49,13-09-2024,NON EUR1 BRAKE DISC,192401.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,63.56,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,OBS,10.0,0.0,4.0,6.0,1.0,161.0,CAP,6.0,6.0,3.0,ADC30351,,,,,,,
887241.0,81,30-07-2024,NON EUR1 BRAKE DISC,183807.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,63.56,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,OBS,10.0,0.0,4.0,6.0,1.0,161.0,CAP,6.0,6.0,3.0,ADC30351,,,,,,,
853556.0,65,01-04-2024,NON EUR1 - BRAKE DISC,144704.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,61.29,4.0,0.0,1.0,0.0,3.0,0.0,,0.0,,,0.0,IE0109001,,OBS,10.0,0.0,4.0,6.0,1.0,161.0,CAP,6.0,6.0,3.0,ADC30351,,,,,,,
895014.0,88,24-09-2024,TUR STSUP,194710.0,(GAZ) COMLINE IRELAND LIMITED,CTR3360,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. R/L RENAULT,5.69,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,IBERICA,3.0,0.0,2.0,CTR33601,IBERICA,5,26-02-2025,5,1,5,1
912670.0,60,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3360,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. R/L RENAULT,5.69,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,IBERICA,3.0,0.0,2.0,CTR33601,IBERICA,5,26-02-2025,5,1,5,1
912670.0,61,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3436,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L  SKODA,5.48,6.0,0.0,3.0,0.0,3.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,FORMPART,3.0,0.0,1.0,CTR34361,CAP,3,07-02-2025,7,2,3,1
912670.0,49,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3103,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L ALFA ROMEO,4.28,18.0,0.0,3.0,0.0,15.0,0.0,55024|15,0.0,,,0.0,IE0109001,CTR3464,WSL,0.0,59.0,0.0,9.0,1.0,161.0,AH,3.0,0.0,1.0,CTR31031,,,,,,,
912670.0,57,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3210,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L OPEL-SUZUKI,5.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,28.0,1.0,161.0,AH,2.0,0.0,1.0,CTR32101,AYD,30,20-02-2025,70,2,30,1
