rec/id,date,description,document/no,company/name,part/number,unit/price,qty,backorder,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,customer/total/bo/qty,actual/stock,total/number/bo,index/part/number,purchase/order/quantity,eta,total/po/qty,total/number/of/po,final/po/qty,release,difference,balance/actual/stock,note
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134R,21.82,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,2.0,0.0,1.0,CBC134R1,2.0,29-01-2025,2.0,1.0,2.0,0.0,-2.0,-2.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219R,19.82,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,1.0,CBC219R1,1.0,29-01-2025,1.0,1.0,1.0,0.0,-2.0,-1.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC235R,19.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC235R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC251R,20.39,1.0,1.0,SPECIAL,0.0,0.0,0.0,5.0,1.0,0.0,1.0,CBC251R1,1.0,29-01-2025,5.0,2.0,1.0,0.0,-4.0,-1.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC307R,36.17,1.0,1.0,SPECIAL,0.0,0.0,0.0,4.0,1.0,0.0,1.0,CBC307R1,2.0,29-01-2025,2.0,1.0,2.0,0.0,-3.0,-1.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,18.75,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC325R1,2.0,29-01-2025,5.0,2.0,2.0,0.0,0.0,-5.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,25.84,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC329R1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,18.98,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC495R1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134L,21.82,2.0,2.0,SPECIAL,1.0,0.0,1.0,4.0,2.0,0.0,1.0,CBC134L1,2.0,29-01-2025,2.0,1.0,2.0,0.0,-2.0,-2.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,19.07,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,8.0,0.0,2.0,CBC174L1,2.0,14-02-2025,8.0,2.0,8.0,0.0,0.0,-8.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,19.82,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2.0,CBC219L1,1.0,29-01-2025,4.0,2.0,1.0,0.0,-2.0,-4.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,3.0,CBC280L1,2.0,29-01-2025,10.0,2.0,2.0,0.0,-1.0,-9.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,25.09,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC480L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,8.0,6.0,0.0,2.0,CBC175R1,3.0,29-01-2025,8.0,2.0,3.0,0.0,-2.0,-6.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2.0,CBC175L1,3.0,29-01-2025,6.0,2.0,3.0,0.0,-2.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,14.71,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC386L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC408L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC408R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC277R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC299R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,20.39,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,3.0,0.0,2.0,CBC251L1,2.0,29-01-2025,3.0,2.0,2.0,0.0,-2.0,-3.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,14.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC264L1,2.0,29-01-2025,5.0,2.0,2.0,0.0,-1.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2.0,CBC149L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,-1.0,-3.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,21.1,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC208L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,31.05,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC223L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC150R,18.0,3.0,3.0,SPECIAL,1.0,0.0,2.0,3.0,3.0,-1.0,1.0,CBC150R1,1.0,29-01-2025,2.0,2.0,1.0,0.0,0.0,-4.0,done
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,3.0,CBC280L1,2.0,29-01-2025,10.0,2.0,2.0,0.0,-1.0,-9.0,done
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC319L,37.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,2.0,0.0,1.0,CBC319L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,-3.0,-2.0,done
898882.0,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,35.66,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC321R1,2.0,14-02-2025,5.0,3.0,2.0,0.0,-1.0,-4.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC240R,18.92,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC240R1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241R,23.16,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC241R1,1.0,29-01-2025,3.0,3.0,1.0,0.0,0.0,-3.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241L,23.16,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC241L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC378L,21.1,2.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2.0,CBC378L1,1.0,29-01-2025,6.0,2.0,1.0,0.0,0.0,-6.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC496R,21.03,2.0,2.0,SPECIAL,2.0,0.0,2.0,3.0,2.0,0.0,1.0,CBC496R1,3.0,29-01-2025,3.0,1.0,3.0,0.0,-1.0,-2.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC385R,19.94,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,1.0,CBC385R1,3.0,14-02-2025,4.0,2.0,4.0,0.0,-1.0,-3.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC167L,17.87,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,1.0,0.0,1.0,CBC167L1,1.0,07-03-2025,6.0,4.0,6.0,0.0,-5.0,-1.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC331L,15.05,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,1.0,CBC331L1,2.0,29-01-2025,3.0,2.0,2.0,0.0,-2.0,-1.0,done
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC174R,19.07,4.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,2.0,0.0,1.0,CBC174R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,-2.0,-2.0,done
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC306R,37.21,4.0,4.0,SPECIAL,1.0,0.0,1.0,7.0,4.0,0.0,1.0,CBC306R1,5.0,29-01-2025,7.0,2.0,5.0,0.0,-3.0,-4.0,done
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC385L,19.94,4.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC385L1,1.0,14-02-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC170R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC170R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,22.82,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2.0,CBC175L1,3.0,29-01-2025,6.0,2.0,3.0,0.0,-2.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC192R,19.89,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC192R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,20.39,1.0,1.0,SPECIAL,0.0,0.0,0.0,5.0,3.0,0.0,2.0,CBC251L1,2.0,29-01-2025,3.0,2.0,2.0,0.0,-2.0,-3.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC253L,19.86,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC253L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,14.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC264L1,2.0,29-01-2025,5.0,2.0,2.0,0.0,-1.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC277R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC142R,19.28,5.0,5.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,1.0,CBC142R1,5.0,14-02-2025,5.0,1.0,5.0,0.0,0.0,-5.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,19.07,6.0,6.0,SPECIAL,0.0,0.0,0.0,8.0,8.0,0.0,2.0,CBC174L1,2.0,14-02-2025,8.0,2.0,8.0,0.0,0.0,-8.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,8.0,6.0,0.0,2.0,CBC175R1,3.0,29-01-2025,8.0,2.0,3.0,0.0,-2.0,-6.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC188R,20.51,5.0,5.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,1.0,CBC188R1,5.0,14-02-2025,5.0,1.0,5.0,0.0,0.0,-5.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,19.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2.0,CBC219L1,1.0,29-01-2025,4.0,2.0,1.0,0.0,-2.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC267L,21.1,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,1.0,CBC267L1,1.0,29-01-2025,4.0,2.0,1.0,0.0,-1.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC314L,42.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC314L1,1.0,14-02-2025,2.0,2.0,1.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC317L,40.28,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC317L1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC319R,37.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,2.0,0.0,1.0,CBC319R1,2.0,14-02-2025,4.0,2.0,2.0,0.0,-2.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,35.66,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC321R1,2.0,14-02-2025,5.0,3.0,2.0,0.0,-1.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,18.75,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC325R1,2.0,29-01-2025,5.0,2.0,2.0,0.0,0.0,-5.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC328L,20.92,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,1.0,CBC328L1,3.0,14-02-2025,4.0,2.0,4.0,0.0,-1.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC328R,20.92,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,1.0,CBC328R1,3.0,14-02-2025,4.0,2.0,4.0,0.0,-1.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,25.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC329R1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC335L,14.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,1.0,CBC335L1,3.0,14-02-2025,3.0,1.0,3.0,0.0,-1.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC348R,16.63,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC348R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC351R,12.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC351R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC358R,18.77,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,1.0,CBC358R1,3.0,14-02-2025,3.0,1.0,3.0,0.0,-1.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC363R,16.24,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC363R1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC368R,21.8,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC368R1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC378L,21.1,5.0,5.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2.0,CBC378L1,1.0,29-01-2025,6.0,2.0,1.0,0.0,0.0,-6.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC384L,25.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC384L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC384R,25.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC384R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,14.71,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC386L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,8.0,5.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,3.0,CBC280L1,2.0,29-01-2025,10.0,2.0,2.0,0.0,-1.0,-9.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC288L,22.18,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,1.0,CBC288L1,3.0,14-02-2025,3.0,1.0,3.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC288R,22.18,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,1.0,CBC288R1,3.0,14-02-2025,3.0,1.0,3.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC299R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC408L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC408R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,25.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC480L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,18.98,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC495R1,1.0,29-01-2025,3.0,2.0,1.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC440R,17.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC440R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC420L,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC420L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC420R,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC420R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC420L,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC420L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC420R,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC420R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC428L,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC428L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC428R,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC428R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC428L,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC428L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
