REC ID,DATE,DESCRIPTION,DOCUMENT NO,COMPANY NAME,PART NUMBER,UNIT PRICE,QTY,BACKORDER,PRIORITY CODE,CURRENT STOCK,PRSYPAPPSEC,SALES ORDERS,SALES-BACK ORDER,CUSTOMER TOTAL BO QTY,ACTUAL STOCK,ETA,TOTAL PO QTY,TOTAL NUMBER OF PO,FINAL PO QTY,RELEASE,NOTE,NUMBER OF DAYS ETA
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC307R,36.17,1.0,1.0,SPECIAL,0.0,0.0,0.0,4.0,1.0,0.0,2025-01-29,2.0,1.0,2.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,18.75,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,25.84,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,18.98,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134L,21.82,2.0,2.0,SPECIAL,1.0,0.0,1.0,4.0,2.0,0.0,2025-01-29,2.0,1.0,2.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,19.07,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,8.0,0.0,2025-02-14,8.0,2.0,8.0,0.0,done,12.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,19.82,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2025-01-29,4.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,2025-01-29,10.0,2.0,2.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,25.09,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,8.0,6.0,0.0,2025-01-29,8.0,2.0,3.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2025-01-29,6.0,2.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,14.71,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,20.39,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,3.0,0.0,2025-01-29,3.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,14.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,21.1,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,31.05,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC150R,18.0,3.0,3.0,SPECIAL,1.0,0.0,2.0,3.0,3.0,-1.0,2025-01-29,2.0,2.0,1.0,0.0,done,-4.0
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,2025-01-29,10.0,2.0,2.0,0.0,done,-4.0
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC319L,37.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
898882.0,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,35.66,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-02-14,5.0,3.0,2.0,0.0,done,12.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC240R,18.92,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241R,23.16,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,3.0,1.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241L,23.16,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC378L,21.1,2.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2025-01-29,6.0,2.0,1.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC496R,21.03,2.0,2.0,SPECIAL,2.0,0.0,2.0,3.0,2.0,0.0,2025-01-29,3.0,1.0,3.0,0.0,done,-4.0
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC385R,19.94,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2025-02-14,4.0,2.0,4.0,0.0,done,12.0
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC167L,17.87,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,1.0,0.0,2025-03-07,6.0,4.0,6.0,0.0,done,33.0
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC331L,15.05,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,2025-01-29,3.0,2.0,2.0,0.0,done,-4.0
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC174R,19.07,4.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,2.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC306R,37.21,4.0,4.0,SPECIAL,1.0,0.0,1.0,7.0,4.0,0.0,2025-01-29,7.0,2.0,5.0,0.0,done,-4.0
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC385L,19.94,4.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-02-14,1.0,1.0,1.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC170R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,22.82,1.0,1.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2025-01-29,6.0,2.0,3.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC192R,19.89,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,20.39,1.0,1.0,SPECIAL,0.0,0.0,0.0,5.0,3.0,0.0,2025-01-29,3.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC253L,19.86,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,14.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC142R,19.28,5.0,5.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-02-14,5.0,1.0,5.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,19.07,6.0,6.0,SPECIAL,0.0,0.0,0.0,8.0,8.0,0.0,2025-02-14,8.0,2.0,8.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,22.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,8.0,6.0,0.0,2025-01-29,8.0,2.0,3.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC188R,20.51,5.0,5.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-02-14,5.0,1.0,5.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,19.82,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,4.0,0.0,2025-01-29,4.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC267L,21.1,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2025-01-29,4.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC314L,42.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,1.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC317L,40.28,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC319R,37.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,2.0,0.0,2025-02-14,4.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,35.66,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-02-14,5.0,3.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,18.75,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC328L,20.92,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2025-02-14,4.0,2.0,4.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC328R,20.92,3.0,3.0,SPECIAL,0.0,0.0,0.0,4.0,3.0,0.0,2025-02-14,4.0,2.0,4.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,25.84,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC335L,14.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC348R,16.63,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC351R,12.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC358R,18.77,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC363R,16.24,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC368R,21.8,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC378L,21.1,5.0,5.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2025-01-29,6.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC384L,25.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC384R,25.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,14.71,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,18.32,8.0,5.0,SPECIAL,0.0,0.0,0.0,10.0,9.0,0.0,2025-01-29,10.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC288L,22.18,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC288R,22.18,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,19.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,27.3,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,25.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,18.98,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC440R,17.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC420L,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC420R,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC420L,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC420R,20.41,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC428L,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC428R,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC428L,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC428R,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC427R,19.59,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC430L,22.8,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC430L,22.8,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC410R,23.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC413L,21.77,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,2025-01-29,1.0,1.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC468L,30.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC468R,30.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC422L,17.64,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC422R,17.64,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-03-07,2.0,1.0,2.0,0.0,done,33.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC123L,16.04,3.0,2.0,V-SLOW,0.0,0.0,0.0,4.0,2.0,0.0,2025-01-29,5.0,3.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC099L,18.72,4.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,3.0,0.0,2025-02-14,4.0,2.0,4.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC085L,16.48,3.0,3.0,SLOW,0.0,0.0,0.0,13.0,3.0,0.0,2025-01-29,15.0,3.0,3.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC670L,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-03-07,3.0,2.0,3.0,0.0,done,33.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC740L,28.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC775L,42.22,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC775L,42.22,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
