rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier
886888,19,2024/07/29  ,CABIN FILTER,183411,(NEXT) COMLINE IRELAND LIMITED,EKF281,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ CITROEN-FIAT,9.81,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,2.00,0.00,0.0,2.0,1,161,CAP
911898,8,2025/01/10  ,CABIN FILTER+OIL FILTER,214622,(NEXT) COMLINE IRELAND LIMITED,EKF425,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ JEEP,2.53,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,4.00,0.00,3.0,6.0,1,161,CAP
891638,94,2024/09/03  ,AIR FILTER+CABIN FILTER+FUEL FILTER,190411,(NEXT) COMLINE IRELAND LIMITED,EKF315,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ RENAULT,4.35,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,3.00,0.00,0.0,3.0,1,161,CAP
911882,98,2025/01/10  ,CABIN FILTER,214615,(NEXT) COMLINE IRELAND LIMITED,EKF384A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡAΚΑ FORD,5.0,3.00,0.0,1,0.0,2.0,0,,0,,,0.0,IE0209001,,SLOW,0.00,0.00,1.0,153.0,1,161,YBM
911898,12,2025/01/10  ,CABIN FILTER+OIL FILTER,214622,(NEXT) COMLINE IRELAND LIMITED,EKF436A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡΑΚΑ  BMW,5.25,5.00,0.0,5,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,226.00,0.00,38.0,5.0,1,161,JW
911882,92,2025/01/10  ,CABIN FILTER,214615,(NEXT) COMLINE IRELAND LIMITED,EKF374A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡΑΚΑ  HYUNDAI,3.42,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,201.00,0.00,94.0,1.0,1,161,JW
911898,7,2025/01/10  ,CABIN FILTER+OIL FILTER,214622,(NEXT) COMLINE IRELAND LIMITED,EKF422A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡΑΚΑ  TOYOTA-MAZDA-SUZUKI-LEXUS,3.02,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,129.00,0.00,3.0,41.0,1,161,FL
882685,11,2024/07/04  ,CABIN FILTER,179007,(NEXT) COMLINE IRELAND LIMITED,EKF238A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡΑΚΑ ALFA ROMEO - LANCIA,6.27,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,41.0,1,161,CAP
906536,29,2024/12/02  ,CABIN FILTER,208208,(NEXT) COMLINE IRELAND LIMITED,EKF172A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣ ΑΝΘΡΑΚΑ CITROEN,5.98,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,31.00,0.00,26.0,13.0,1,161,CAP
911882,88,2025/01/10  ,CABIN FILTER,214615,(NEXT) COMLINE IRELAND LIMITED,EKF352A,ΦΙΛΤΡΟ ΚΑΜΠΙΝΑΣΑΝΘΡΑΚΑ JAGUAR,6.32,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,1.0,1,161,CAP
911891,54,2025/01/10  ,FUEL FILTER,214618,(NEXT) COMLINE IRELAND LIMITED,EFF313D,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ BMW-MINI,14.02,5.00,0.0,4,0.0,1.0,0,54997|1,0,,,0.0,IE0209001,,V-SLOW,0.00,0.00,0.0,21.0,1,161,CAP
911891,62,2025/01/10  ,FUEL FILTER,214618,(NEXT) COMLINE IRELAND LIMITED,EFF361D,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ FIAT,7.78,4.00,0.0,1,0.0,3.0,0,55001|3,0,,,0.0,IE0209001,,V-SLOW,23.00,0.00,0.0,1.0,1,161,JW
906537,70,2024/12/02  ,FUEL FILTER,208209,(NEXT) COMLINE IRELAND LIMITED,EFF264D,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ FORD,6.34,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,49.00,0.00,0.0,2.0,1,161,JW
911885,4,2025/01/10  ,FUEL FILTER,214617,(NEXT) COMLINE IRELAND LIMITED,EFF125,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ MERCEDES,5.21,16.00,0.0,13,0.0,3.0,0,54984|3,0,,,0.0,IE0209001,,MED,288.00,0.00,220.0,32.0,1,161,MA
870911,50,2024/04/23  ,NON EUR1 FUEL FILTER,164911,(NEXT) COMLINE IRELAND LIMITED,EFF228,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ SMART,4.2,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,34.0,1,161,CAP
853569,65,2024/04/01  ,NON EUR1 FUEL FILTER,144618,(NEXT) COMLINE IRELAND LIMITED,EFF228,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ SMART,4.05,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,34.0,1,161,CAP
863881,52,2024/04/01  ,NON EUR1 - FUEL FILTER,156410,(NEXT) COMLINE IRELAND LIMITED,EFF228,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ SMART,4.05,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,34.0,1,161,CAP
911891,47,2025/01/10  ,FUEL FILTER,214618,(NEXT) COMLINE IRELAND LIMITED,EFF289D,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ TOYOTA,4.82,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,1.00,0.00,0.0,1.0,1,161,CAP
891642,82,2024/09/03  ,FUEL FILTER,190413,(NEXT) COMLINE IRELAND LIMITED,EFF314D,ΦΙΛΤΡΟ ΚΑΥΣΙΜΟΥ VOLVO,17.18,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,141.00,0.00,80.0,25.0,1,161,JW
882688,84,2024/07/04  ,OIL FILTER,179009,(NEXT) COMLINE IRELAND LIMITED,EOF213,ΦΙΛΤΡΟ ΛΑΔΙΟΥ MERCEDES,3.85,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,11.0,1,161,CAP
